Animal_ID,Timestamp,temp_without_drink_cycles,animal_activity
11587,2018-07-29 22:43:00,39.13,2.66
2719,2018-07-29 22:44:00,39.90,5.33
9659,2018-07-29 22:47:00,39.90,3.15
11552,2018-07-29 22:48:00,39.66,5.08
11586,2018-07-29 22:51:00,39.24,4.23
11381,2018-07-29 22:52:00,40.16,5.78
4380,2018-07-29 22:52:00,40.11,2.73
4382,2018-07-29 22:52:00,39.76,3.64
11587,2018-07-29 22:53:00,39.22,3.44
11593,2018-07-29 22:53:00,39.50,2.40
2719,2018-07-29 22:54:00,39.81,4.49
9659,2018-07-29 22:57:00,39.81,3.66
11552,2018-07-29 22:58:00,39.58,4.96
11586,2018-07-29 23:01:00,39.16,3.14
4382,2018-07-29 23:02:00,39.68,3.38
11381,2018-07-29 23:02:00,40.16,10.90
4380,2018-07-29 23:02:00,40.03,2.78
11587,2018-07-29 23:03:00,39.31,4.57
11593,2018-07-29 23:03:00,39.41,3.46
2719,2018-07-29 23:04:00,39.73,4.94
9659,2018-07-29 23:07:00,39.73,3.93
11552,2018-07-29 23:08:00,39.50,3.19
11586,2018-07-29 23:11:00,39.31,3.44
11381,2018-07-29 23:12:00,40.07,4.22
4380,2018-07-29 23:12:00,39.94,2.93
4382,2018-07-29 23:12:00,39.59,4.66
11593,2018-07-29 23:13:00,39.43,3.59
11587,2018-07-29 23:13:00,39.34,5.90
2719,2018-07-29 23:14:00,39.65,6.84
9659,2018-07-29 23:17:00,39.65,3.10
11552,2018-07-29 23:18:00,39.41,4.83
11586,2018-07-29 23:21:00,39.37,3.15
11381,2018-07-29 23:22:00,39.99,4.28
4380,2018-07-29 23:22:00,39.86,3.16
4382,2018-07-29 23:22:00,39.51,4.42
11593,2018-07-29 23:23:00,39.52,6.64
11587,2018-07-29 23:23:00,39.34,4.76
2719,2018-07-29 23:24:00,39.56,4.40
9659,2018-07-29 23:27:00,39.56,2.63
11552,2018-07-29 23:28:00,39.33,4.65
11586,2018-07-29 23:31:00,39.37,2.06
4380,2018-07-29 23:32:00,39.78,3.43
4382,2018-07-29 23:32:00,39.43,4.53
11381,2018-07-29 23:32:00,39.91,2.39
11587,2018-07-29 23:33:00,39.34,6.08
11593,2018-07-29 23:33:00,39.55,9.25
2719,2018-07-29 23:34:00,39.48,3.65
9659,2018-07-29 23:37:00,39.48,2.05
11552,2018-07-29 23:38:00,39.25,5.07
11586,2018-07-29 23:41:00,39.40,2.09
4382,2018-07-29 23:42:00,39.34,3.85
4380,2018-07-29 23:42:00,39.79,4.84
11381,2018-07-29 23:42:00,39.82,2.02
11593,2018-07-29 23:43:00,39.58,7.56
11587,2018-07-29 23:43:00,39.26,3.88
2719,2018-07-29 23:44:00,39.40,5.35
9659,2018-07-29 23:47:00,39.40,2.51
11552,2018-07-29 23:48:00,39.16,2.92
11586,2018-07-29 23:51:00,39.40,2.33
4382,2018-07-29 23:52:00,39.26,5.00
4380,2018-07-29 23:52:00,39.79,3.83
11381,2018-07-29 23:52:00,39.85,2.20
11587,2018-07-29 23:53:00,39.17,4.67
11593,2018-07-29 23:53:00,39.58,6.97
2719,2018-07-29 23:54:00,39.31,3.18
9659,2018-07-29 23:57:00,39.31,2.43
11552,2018-07-29 23:58:00,39.16,3.76
11586,2018-07-30 00:01:00,39.46,5.17
4380,2018-07-30 00:02:00,39.79,4.11
11381,2018-07-30 00:02:00,40.06,2.22
4382,2018-07-30 00:02:00,39.18,4.84
11593,2018-07-30 00:03:00,39.58,7.83
11587,2018-07-30 00:03:00,39.09,4.30
2719,2018-07-30 00:04:00,39.23,3.72
9659,2018-07-30 00:07:00,39.23,2.75
11552,2018-07-30 00:08:00,39.31,3.27
11586,2018-07-30 00:11:00,39.58,3.58
4382,2018-07-30 00:12:00,39.09,5.20
11381,2018-07-30 00:12:00,40.25,2.48
4380,2018-07-30 00:12:00,39.73,4.35
11593,2018-07-30 00:13:00,39.58,7.03
11587,2018-07-30 00:13:00,39.01,4.15
2719,2018-07-30 00:14:00,39.15,2.16
9659,2018-07-30 00:17:00,39.22,3.40
11552,2018-07-30 00:18:00,39.46,4.26
11586,2018-07-30 00:21:00,39.58,3.36
4380,2018-07-30 00:22:00,39.65,3.32
11381,2018-07-30 00:22:00,40.34,3.30
4382,2018-07-30 00:22:00,39.01,5.28
11593,2018-07-30 00:23:00,39.58,6.52
11587,2018-07-30 00:23:00,39.10,4.17
2719,2018-07-30 00:24:00,39.28,3.07
9659,2018-07-30 00:27:00,39.31,3.12
11552,2018-07-30 00:28:00,39.52,3.49
11586,2018-07-30 00:31:00,39.50,3.10
11381,2018-07-30 00:32:00,40.37,4.00
4380,2018-07-30 00:32:00,39.56,3.17
4382,2018-07-30 00:32:00,38.93,5.31
11587,2018-07-30 00:33:00,39.22,3.35
11593,2018-07-30 00:33:00,39.50,4.04
2719,2018-07-30 00:34:00,39.40,2.70
9659,2018-07-30 00:37:00,39.37,4.11
11552,2018-07-30 00:38:00,39.55,6.24
11586,2018-07-30 00:41:00,39.41,1.70
11381,2018-07-30 00:42:00,40.40,3.11
4382,2018-07-30 00:42:00,38.92,5.44
4380,2018-07-30 00:42:00,39.52,3.81
11593,2018-07-30 00:43:00,39.41,3.00
11587,2018-07-30 00:43:00,39.28,4.81
2719,2018-07-30 00:44:00,39.46,3.62
9659,2018-07-30 00:47:00,39.37,4.68
11552,2018-07-30 00:48:00,39.55,5.77
11586,2018-07-30 00:51:00,39.33,1.88
4382,2018-07-30 00:52:00,39.10,6.10
4380,2018-07-30 00:52:00,39.76,3.81
11381,2018-07-30 00:52:00,40.43,2.86
11593,2018-07-30 00:53:00,39.40,3.01
11587,2018-07-30 00:53:00,39.34,4.34
2719,2018-07-30 00:54:00,39.49,2.44
9659,2018-07-30 00:57:00,39.29,3.54
11552,2018-07-30 00:58:00,39.55,6.32
11586,2018-07-30 01:01:00,39.25,1.86
4380,2018-07-30 01:02:00,39.88,4.42
4382,2018-07-30 01:02:00,39.19,3.91
11381,2018-07-30 01:02:00,40.43,2.07
11593,2018-07-30 01:03:00,39.64,2.94
11587,2018-07-30 01:03:00,39.46,5.82
2719,2018-07-30 01:04:00,39.52,2.46
9659,2018-07-30 01:07:00,39.22,2.53
11552,2018-07-30 01:08:00,39.49,5.14
11586,2018-07-30 01:11:00,39.16,3.85
11381,2018-07-30 01:12:00,40.43,2.46
4382,2018-07-30 01:12:00,39.25,3.42
4380,2018-07-30 01:12:00,39.94,3.10
11593,2018-07-30 01:13:00,39.79,7.63
11587,2018-07-30 01:13:00,39.49,6.10
2719,2018-07-30 01:14:00,39.55,3.41
9659,2018-07-30 01:17:00,39.22,1.96
11552,2018-07-30 01:18:00,39.46,6.05
11586,2018-07-30 01:21:00,39.08,2.52
11381,2018-07-30 01:22:00,40.46,2.19
4382,2018-07-30 01:22:00,39.31,3.39
4380,2018-07-30 01:22:00,39.97,3.14
11593,2018-07-30 01:23:00,39.79,6.80
11587,2018-07-30 01:23:00,39.49,5.37
2719,2018-07-30 01:24:00,39.55,5.05
9659,2018-07-30 01:27:00,39.28,2.26
11552,2018-07-30 01:28:00,39.40,5.02
11586,2018-07-30 01:31:00,39.07,3.58
4382,2018-07-30 01:32:00,39.40,3.91
11381,2018-07-30 01:32:00,40.43,2.87
4380,2018-07-30 01:32:00,40.03,2.40
11593,2018-07-30 01:33:00,39.76,2.78
11587,2018-07-30 01:33:00,39.46,4.65
2719,2018-07-30 01:34:00,39.52,4.43
9659,2018-07-30 01:37:00,39.37,2.01
11552,2018-07-30 01:38:00,39.37,4.92
11586,2018-07-30 01:41:00,39.07,13.76
4380,2018-07-30 01:42:00,40.06,3.82
11381,2018-07-30 01:42:00,40.43,2.61
4382,2018-07-30 01:42:00,39.46,4.05
11587,2018-07-30 01:43:00,39.43,16.04
11593,2018-07-30 01:43:00,39.76,16.02
2719,2018-07-30 01:44:00,39.44,6.38
9659,2018-07-30 01:47:00,39.43,4.63
11552,2018-07-30 01:48:00,39.34,11.50
11586,2018-07-30 01:51:00,39.16,2.10
11381,2018-07-30 01:52:00,40.37,2.10
4382,2018-07-30 01:52:00,39.46,10.99
4380,2018-07-30 01:52:00,40.06,6.40
11587,2018-07-30 01:53:00,39.43,6.95
11593,2018-07-30 01:53:00,39.76,13.32
2719,2018-07-30 01:54:00,39.35,14.52
9659,2018-07-30 01:57:00,39.43,9.79
11552,2018-07-30 01:58:00,39.37,7.96
11586,2018-07-30 02:01:00,39.34,13.37
4380,2018-07-30 02:02:00,40.16,12.24
4382,2018-07-30 02:02:00,39.52,9.98
11381,2018-07-30 02:02:00,40.34,4.33
11593,2018-07-30 02:03:00,39.88,5.37
11587,2018-07-30 02:03:00,39.43,4.20
2719,2018-07-30 02:04:00,39.27,10.20
9659,2018-07-30 02:07:00,39.35,7.27
11552,2018-07-30 02:08:00,39.43,4.26
11586,2018-07-30 02:11:00,39.40,2.87
4380,2018-07-30 02:12:00,40.28,4.94
4382,2018-07-30 02:12:00,39.61,4.21
11381,2018-07-30 02:12:00,40.34,5.42
11593,2018-07-30 02:13:00,40.06,15.02
11587,2018-07-30 02:13:00,39.43,10.29
2719,2018-07-30 02:14:00,39.19,3.31
9659,2018-07-30 02:17:00,39.26,3.76
11552,2018-07-30 02:18:00,39.52,13.68
11586,2018-07-30 02:21:00,39.43,3.84
4380,2018-07-30 02:22:00,40.31,4.46
4382,2018-07-30 02:22:00,39.70,9.25
11381,2018-07-30 02:22:00,40.34,5.35
11593,2018-07-30 02:23:00,40.06,4.72
11587,2018-07-30 02:23:00,39.35,5.68
2719,2018-07-30 02:24:00,39.10,9.38
9659,2018-07-30 02:27:00,39.18,3.43
11552,2018-07-30 02:28:00,39.52,6.50
11586,2018-07-30 02:31:00,39.43,3.73
4380,2018-07-30 02:32:00,40.31,13.16
4382,2018-07-30 02:32:00,39.73,11.64
11381,2018-07-30 02:32:00,40.26,3.80
11587,2018-07-30 02:33:00,39.26,5.45
11593,2018-07-30 02:33:00,39.98,6.77
2719,2018-07-30 02:34:00,39.07,14.88
9659,2018-07-30 02:37:00,39.10,12.82
11552,2018-07-30 02:38:00,39.44,4.31
11586,2018-07-30 02:41:00,39.43,3.01
11381,2018-07-30 02:42:00,40.17,3.80
4380,2018-07-30 02:42:00,40.25,4.96
4382,2018-07-30 02:42:00,39.82,6.48
11593,2018-07-30 02:43:00,39.90,3.84
11587,2018-07-30 02:43:00,39.18,4.55
2719,2018-07-30 02:44:00,39.40,5.38
9659,2018-07-30 02:47:00,39.07,3.33
11552,2018-07-30 02:48:00,39.35,4.16
11586,2018-07-30 02:51:00,39.46,3.42
4382,2018-07-30 02:52:00,39.82,7.29
11381,2018-07-30 02:52:00,40.09,4.44
4380,2018-07-30 02:52:00,40.25,4.48
11587,2018-07-30 02:53:00,39.10,4.66
11593,2018-07-30 02:53:00,39.81,2.82
2719,2018-07-30 02:54:00,39.46,4.90
9659,2018-07-30 02:57:00,39.16,3.78
11552,2018-07-30 02:58:00,39.27,3.42
11586,2018-07-30 03:01:00,39.49,3.91
4382,2018-07-30 03:02:00,39.74,4.82
4380,2018-07-30 03:02:00,40.31,4.10
11381,2018-07-30 03:02:00,40.01,3.59
11587,2018-07-30 03:03:00,39.01,5.26
11593,2018-07-30 03:03:00,39.73,2.31
2719,2018-07-30 03:04:00,39.46,2.62
9659,2018-07-30 03:07:00,39.16,3.28
11552,2018-07-30 03:08:00,39.19,4.11
11586,2018-07-30 03:11:00,39.49,4.17
4380,2018-07-30 03:12:00,40.31,3.22
11381,2018-07-30 03:12:00,39.92,2.44
4382,2018-07-30 03:12:00,39.66,3.49
11587,2018-07-30 03:13:00,38.93,3.27
11593,2018-07-30 03:13:00,39.65,3.68
2719,2018-07-30 03:14:00,39.46,2.68
9659,2018-07-30 03:17:00,39.16,3.72
11552,2018-07-30 03:18:00,39.10,4.28
11586,2018-07-30 03:21:00,39.46,2.94
4382,2018-07-30 03:22:00,39.57,3.89
4380,2018-07-30 03:22:00,40.40,3.13
11381,2018-07-30 03:22:00,39.84,3.16
11587,2018-07-30 03:23:00,38.86,1.72
11593,2018-07-30 03:23:00,39.64,2.95
2719,2018-07-30 03:24:00,39.49,2.74
9659,2018-07-30 03:27:00,39.16,3.11
11552,2018-07-30 03:28:00,39.16,3.68
11586,2018-07-30 03:31:00,39.43,2.87
4382,2018-07-30 03:32:00,39.49,3.18
4380,2018-07-30 03:32:00,40.49,3.66
11381,2018-07-30 03:32:00,39.76,2.89
11593,2018-07-30 03:33:00,39.70,3.46
11587,2018-07-30 03:33:00,39.13,2.05
2719,2018-07-30 03:34:00,39.58,1.55
9659,2018-07-30 03:37:00,39.16,2.47
11552,2018-07-30 03:38:00,39.25,3.69
11586,2018-07-30 03:41:00,39.43,3.46
4382,2018-07-30 03:42:00,39.43,2.83
4380,2018-07-30 03:42:00,40.58,5.77
11381,2018-07-30 03:42:00,39.79,3.17
11593,2018-07-30 03:43:00,39.79,3.34
11587,2018-07-30 03:43:00,39.28,2.31
2719,2018-07-30 03:44:00,39.73,1.24
9659,2018-07-30 03:47:00,39.25,2.64
11552,2018-07-30 03:48:00,39.28,2.72
11586,2018-07-30 03:51:00,39.52,3.85
4382,2018-07-30 03:52:00,39.64,3.16
11381,2018-07-30 03:52:00,39.94,2.89
4380,2018-07-30 03:52:00,40.58,5.76
11593,2018-07-30 03:53:00,39.91,3.75
11587,2018-07-30 03:53:00,39.37,3.22
2719,2018-07-30 03:54:00,39.79,2.61
9659,2018-07-30 03:57:00,39.40,2.37
11552,2018-07-30 03:58:00,39.31,4.27
11586,2018-07-30 04:01:00,39.52,5.53
4382,2018-07-30 04:02:00,39.76,2.69
11381,2018-07-30 04:02:00,40.06,2.46
4380,2018-07-30 04:02:00,40.50,4.30
11587,2018-07-30 04:03:00,39.46,3.86
11593,2018-07-30 04:03:00,40.06,2.59
2719,2018-07-30 04:04:00,39.82,2.90
9659,2018-07-30 04:07:00,39.58,2.71
11552,2018-07-30 04:08:00,39.37,5.43
11586,2018-07-30 04:11:00,39.44,2.17
4382,2018-07-30 04:12:00,39.88,3.53
11381,2018-07-30 04:12:00,40.19,2.11
4380,2018-07-30 04:12:00,40.42,4.11
11587,2018-07-30 04:13:00,39.52,4.69
11593,2018-07-30 04:13:00,40.12,3.05
2719,2018-07-30 04:14:00,39.82,3.91
9659,2018-07-30 04:17:00,39.70,3.59
11552,2018-07-30 04:18:00,39.37,5.56
11586,2018-07-30 04:21:00,39.35,2.74
4380,2018-07-30 04:22:00,40.33,4.38
4382,2018-07-30 04:22:00,40.03,4.75
11381,2018-07-30 04:22:00,40.31,3.02
11593,2018-07-30 04:23:00,40.19,3.11
11587,2018-07-30 04:23:00,39.61,3.19
2719,2018-07-30 04:24:00,39.82,5.63
9659,2018-07-30 04:27:00,39.82,2.97
11552,2018-07-30 04:28:00,39.37,6.04
11586,2018-07-30 04:31:00,39.27,2.55
4380,2018-07-30 04:32:00,40.25,5.03
11381,2018-07-30 04:32:00,40.40,3.17
4382,2018-07-30 04:32:00,40.10,3.83
11593,2018-07-30 04:33:00,40.19,6.22
11587,2018-07-30 04:33:00,39.64,3.22
2719,2018-07-30 04:34:00,39.79,5.82
9659,2018-07-30 04:37:00,39.82,4.35
11552,2018-07-30 04:38:00,39.37,4.98
11586,2018-07-30 04:41:00,39.19,1.75
4382,2018-07-30 04:42:00,40.16,4.55
11381,2018-07-30 04:42:00,40.46,2.88
4380,2018-07-30 04:42:00,40.17,4.00
11593,2018-07-30 04:43:00,40.10,4.09
11587,2018-07-30 04:43:00,39.67,3.84
2719,2018-07-30 04:44:00,39.79,5.23
9659,2018-07-30 04:47:00,39.79,3.43
11552,2018-07-30 04:48:00,39.40,4.03
11586,2018-07-30 04:51:00,39.13,1.45
11381,2018-07-30 04:52:00,40.46,4.49
4380,2018-07-30 04:52:00,40.08,2.63
4382,2018-07-30 04:52:00,40.16,3.39
11593,2018-07-30 04:53:00,40.02,3.67
11587,2018-07-30 04:53:00,39.67,4.04
2719,2018-07-30 04:54:00,39.71,4.36
9659,2018-07-30 04:57:00,39.71,3.65
11552,2018-07-30 04:58:00,39.46,3.51
11586,2018-07-30 05:01:00,39.34,1.78
4380,2018-07-30 05:02:00,40.00,3.23
4382,2018-07-30 05:02:00,40.16,3.34
11381,2018-07-30 05:02:00,40.40,2.61
11593,2018-07-30 05:03:00,39.94,5.04
11587,2018-07-30 05:03:00,39.59,3.99
2719,2018-07-30 05:04:00,39.62,4.02
9659,2018-07-30 05:07:00,39.67,2.76
11552,2018-07-30 05:08:00,39.46,3.03
11586,2018-07-30 05:11:00,39.46,3.07
4382,2018-07-30 05:12:00,40.10,4.41
4380,2018-07-30 05:12:00,39.92,3.44
11381,2018-07-30 05:12:00,40.40,2.50
11593,2018-07-30 05:13:00,39.85,2.49
11587,2018-07-30 05:13:00,39.50,5.71
2719,2018-07-30 05:14:00,39.55,4.73
9659,2018-07-30 05:17:00,39.67,1.99
11552,2018-07-30 05:18:00,39.49,3.40
11586,2018-07-30 05:21:00,39.46,2.72
4380,2018-07-30 05:22:00,39.83,3.05
4382,2018-07-30 05:22:00,40.06,5.84
11381,2018-07-30 05:22:00,40.46,3.20
11593,2018-07-30 05:23:00,39.77,3.32
11587,2018-07-30 05:23:00,39.42,4.78
2719,2018-07-30 05:24:00,39.55,9.19
9659,2018-07-30 05:27:00,39.79,2.05
11552,2018-07-30 05:28:00,39.46,3.51
11586,2018-07-30 05:31:00,39.49,3.39
11381,2018-07-30 05:32:00,40.46,7.11
4380,2018-07-30 05:32:00,39.75,2.97
4382,2018-07-30 05:32:00,40.06,4.33
11593,2018-07-30 05:33:00,39.69,3.00
11587,2018-07-30 05:33:00,39.34,5.59
2719,2018-07-30 05:34:00,39.64,5.17
9659,2018-07-30 05:37:00,39.91,1.91
11552,2018-07-30 05:38:00,39.38,3.83
11586,2018-07-30 05:41:00,39.58,3.75
11381,2018-07-30 05:42:00,40.40,1.69
4382,2018-07-30 05:42:00,39.98,4.31
4380,2018-07-30 05:42:00,39.67,2.69
11593,2018-07-30 05:43:00,39.60,2.38
11587,2018-07-30 05:43:00,39.25,4.29
2719,2018-07-30 05:44:00,39.70,3.49
9659,2018-07-30 05:47:00,40.03,2.31
11552,2018-07-30 05:48:00,39.29,2.89
11586,2018-07-30 05:51:00,39.58,2.07
4380,2018-07-30 05:52:00,39.58,3.17
4382,2018-07-30 05:52:00,39.90,3.77
11381,2018-07-30 05:52:00,40.37,1.91
11587,2018-07-30 05:53:00,39.17,4.89
11593,2018-07-30 05:53:00,39.52,3.04
2719,2018-07-30 05:54:00,39.70,2.08
9659,2018-07-30 05:57:00,40.10,3.16
11552,2018-07-30 05:58:00,39.21,3.13
11586,2018-07-30 06:01:00,39.55,3.50
11381,2018-07-30 06:02:00,40.37,6.17
4380,2018-07-30 06:02:00,39.50,4.08
4382,2018-07-30 06:02:00,39.81,3.14
11587,2018-07-30 06:03:00,39.09,3.63
11593,2018-07-30 06:03:00,39.44,2.29
2719,2018-07-30 06:04:00,39.70,2.24
9659,2018-07-30 06:07:00,40.12,2.15
11552,2018-07-30 06:08:00,39.13,3.06
11586,2018-07-30 06:11:00,39.55,2.31
4382,2018-07-30 06:12:00,39.73,3.99
4380,2018-07-30 06:12:00,39.42,4.50
11381,2018-07-30 06:12:00,40.37,3.35
11593,2018-07-30 06:13:00,39.43,2.58
11587,2018-07-30 06:13:00,39.13,4.00
2719,2018-07-30 06:14:00,39.73,1.62
9659,2018-07-30 06:17:00,40.16,1.72
11552,2018-07-30 06:18:00,39.19,4.58
11586,2018-07-30 06:21:00,39.49,1.50
11381,2018-07-30 06:22:00,40.37,10.15
4380,2018-07-30 06:22:00,39.33,4.00
4382,2018-07-30 06:22:00,39.65,4.32
11593,2018-07-30 06:23:00,39.55,2.28
11587,2018-07-30 06:23:00,39.34,2.64
2719,2018-07-30 06:24:00,39.73,2.64
9659,2018-07-30 06:27:00,40.16,1.64
11552,2018-07-30 06:28:00,39.37,4.01
11586,2018-07-30 06:31:00,39.49,3.25
4382,2018-07-30 06:32:00,39.56,4.15
11381,2018-07-30 06:32:00,40.43,5.88
4380,2018-07-30 06:32:00,39.34,4.04
11587,2018-07-30 06:33:00,39.55,2.03
11593,2018-07-30 06:33:00,39.64,2.18
2719,2018-07-30 06:34:00,39.79,2.43
9659,2018-07-30 06:37:00,40.25,1.66
11552,2018-07-30 06:38:00,39.52,3.27
11586,2018-07-30 06:41:00,39.52,3.76
4380,2018-07-30 06:42:00,39.58,4.47
11381,2018-07-30 06:42:00,40.37,4.92
4382,2018-07-30 06:42:00,39.48,3.86
11587,2018-07-30 06:43:00,39.70,4.26
11593,2018-07-30 06:43:00,39.73,3.40
2719,2018-07-30 06:44:00,39.85,6.22
9659,2018-07-30 06:47:00,40.25,0.93
11552,2018-07-30 06:48:00,39.55,2.62
11586,2018-07-30 06:51:00,39.52,3.26
4382,2018-07-30 06:52:00,39.40,6.14
11381,2018-07-30 06:52:00,40.29,3.81
4380,2018-07-30 06:52:00,39.79,3.92
11593,2018-07-30 06:53:00,39.79,1.83
11587,2018-07-30 06:53:00,39.70,3.63
2719,2018-07-30 06:54:00,39.85,5.88
9659,2018-07-30 06:57:00,40.25,1.50
11552,2018-07-30 06:58:00,39.55,3.31
11586,2018-07-30 07:01:00,39.52,2.39
4380,2018-07-30 07:02:00,39.94,4.70
11381,2018-07-30 07:02:00,40.20,3.15
4382,2018-07-30 07:02:00,39.31,5.16
11593,2018-07-30 07:03:00,39.79,3.46
11587,2018-07-30 07:03:00,39.70,1.48
2719,2018-07-30 07:04:00,39.77,3.62
9659,2018-07-30 07:07:00,40.22,3.54
11552,2018-07-30 07:08:00,39.55,3.26
11586,2018-07-30 07:11:00,39.52,2.37
11381,2018-07-30 07:12:00,40.12,2.37
4382,2018-07-30 07:12:00,39.31,5.35
4380,2018-07-30 07:12:00,39.94,2.85
11587,2018-07-30 07:13:00,39.62,3.29
11593,2018-07-30 07:13:00,39.79,6.65
2719,2018-07-30 07:14:00,39.69,3.91
9659,2018-07-30 07:17:00,40.13,4.45
11552,2018-07-30 07:18:00,39.55,3.43
11586,2018-07-30 07:21:00,39.58,3.25
11381,2018-07-30 07:22:00,40.04,2.29
4380,2018-07-30 07:22:00,39.91,2.29
4382,2018-07-30 07:22:00,39.43,5.66
11587,2018-07-30 07:23:00,39.53,3.76
11593,2018-07-30 07:23:00,39.76,4.41
2719,2018-07-30 07:24:00,39.60,4.59
9659,2018-07-30 07:27:00,40.06,4.23
11552,2018-07-30 07:28:00,39.55,3.35
11586,2018-07-30 07:31:00,39.61,2.88
4382,2018-07-30 07:32:00,39.55,5.68
11381,2018-07-30 07:32:00,39.95,1.96
4380,2018-07-30 07:32:00,39.91,3.08
11593,2018-07-30 07:33:00,39.73,4.46
11587,2018-07-30 07:33:00,39.49,3.63
2719,2018-07-30 07:34:00,39.52,3.91
9659,2018-07-30 07:37:00,39.98,4.26
11552,2018-07-30 07:38:00,39.55,3.80
11586,2018-07-30 07:41:00,39.67,2.48
4382,2018-07-30 07:42:00,39.67,4.10
11381,2018-07-30 07:42:00,39.87,1.78
4380,2018-07-30 07:42:00,39.94,2.35
11593,2018-07-30 07:43:00,39.70,3.51
11587,2018-07-30 07:43:00,39.49,3.75
2719,2018-07-30 07:44:00,39.44,5.29
9659,2018-07-30 07:47:00,39.90,2.76
11552,2018-07-30 07:48:00,39.58,4.72
11586,2018-07-30 07:51:00,39.76,2.85
4380,2018-07-30 07:52:00,40.00,2.48
4382,2018-07-30 07:52:00,39.82,4.42
11381,2018-07-30 07:52:00,39.79,2.20
11587,2018-07-30 07:53:00,39.55,3.38
11593,2018-07-30 07:53:00,39.64,2.61
2719,2018-07-30 07:54:00,39.35,4.57
9659,2018-07-30 07:57:00,39.81,3.50
11552,2018-07-30 07:58:00,39.58,3.56
11586,2018-07-30 08:01:00,39.76,2.38
4382,2018-07-30 08:02:00,39.97,4.10
4380,2018-07-30 08:02:00,40.10,2.51
11381,2018-07-30 08:02:00,39.88,3.69
11587,2018-07-30 08:03:00,39.64,3.80
11593,2018-07-30 08:03:00,39.58,2.90
2719,2018-07-30 08:04:00,39.27,2.88
9659,2018-07-30 08:07:00,39.73,3.12
11552,2018-07-30 08:08:00,39.58,3.27
11586,2018-07-30 08:11:00,39.68,2.26
4382,2018-07-30 08:12:00,40.10,4.26
4380,2018-07-30 08:12:00,40.19,3.21
11381,2018-07-30 08:12:00,39.97,3.09
11593,2018-07-30 08:13:00,39.58,2.25
11587,2018-07-30 08:13:00,39.64,3.01
2719,2018-07-30 08:14:00,39.28,2.70
9659,2018-07-30 08:17:00,39.65,4.64
11552,2018-07-30 08:18:00,39.58,3.64
11586,2018-07-30 08:21:00,39.59,1.12
11381,2018-07-30 08:22:00,39.97,2.45
4382,2018-07-30 08:22:00,40.19,5.58
4380,2018-07-30 08:22:00,40.31,2.74
11593,2018-07-30 08:23:00,39.64,2.78
11587,2018-07-30 08:23:00,39.56,3.12
2719,2018-07-30 08:24:00,39.40,3.80
9659,2018-07-30 08:27:00,39.56,3.80
11552,2018-07-30 08:28:00,39.58,3.03
11586,2018-07-30 08:31:00,39.51,2.40
4382,2018-07-30 08:32:00,40.22,5.26
4380,2018-07-30 08:32:00,40.37,3.36
11381,2018-07-30 08:32:00,39.97,2.45
11593,2018-07-30 08:33:00,39.67,3.24
11587,2018-07-30 08:33:00,39.55,3.43
2719,2018-07-30 08:34:00,39.46,2.56
9659,2018-07-30 08:37:00,39.48,4.21
11552,2018-07-30 08:38:00,39.61,3.70
11586,2018-07-30 08:41:00,39.43,1.16
4382,2018-07-30 08:42:00,40.22,4.97
11381,2018-07-30 08:42:00,39.97,3.00
4380,2018-07-30 08:42:00,40.37,5.10
11587,2018-07-30 08:43:00,39.55,3.39
11593,2018-07-30 08:43:00,39.67,2.36
2719,2018-07-30 08:44:00,39.52,2.01
9659,2018-07-30 08:47:00,39.40,3.55
11552,2018-07-30 08:48:00,39.61,3.12
11586,2018-07-30 08:51:00,39.34,1.56
4382,2018-07-30 08:52:00,40.16,3.64
4380,2018-07-30 08:52:00,40.31,3.73
11381,2018-07-30 08:52:00,39.94,2.13
11587,2018-07-30 08:53:00,39.61,3.02
11593,2018-07-30 08:53:00,39.67,1.82
2719,2018-07-30 08:54:00,39.64,3.36
9659,2018-07-30 08:57:00,39.31,1.88
11552,2018-07-30 08:58:00,39.58,3.46
11586,2018-07-30 09:01:00,39.31,1.96
4382,2018-07-30 09:02:00,40.07,3.37
11381,2018-07-30 09:02:00,39.94,2.50
4380,2018-07-30 09:02:00,40.22,4.04
11587,2018-07-30 09:03:00,39.64,1.73
11593,2018-07-30 09:03:00,39.67,2.41
2719,2018-07-30 09:04:00,39.79,3.67
9659,2018-07-30 09:07:00,39.23,2.21
11552,2018-07-30 09:08:00,39.58,4.30
11586,2018-07-30 09:11:00,39.40,2.40
11381,2018-07-30 09:12:00,39.94,1.78
4380,2018-07-30 09:12:00,40.22,2.70
4382,2018-07-30 09:12:00,39.99,3.86
11593,2018-07-30 09:13:00,39.64,3.31
11587,2018-07-30 09:13:00,39.64,3.66
2719,2018-07-30 09:14:00,39.79,4.00
9659,2018-07-30 09:17:00,39.15,2.30
11552,2018-07-30 09:18:00,39.58,5.33
11586,2018-07-30 09:21:00,39.40,1.97
11381,2018-07-30 09:22:00,40.00,2.45
4380,2018-07-30 09:22:00,40.28,4.56
4382,2018-07-30 09:22:00,39.91,2.68
11587,2018-07-30 09:23:00,39.64,4.11
11593,2018-07-30 09:23:00,39.64,2.88
2719,2018-07-30 09:24:00,39.79,6.44
9659,2018-07-30 09:27:00,39.16,2.28
11552,2018-07-30 09:28:00,39.58,5.10
11586,2018-07-30 09:31:00,39.40,7.06
4380,2018-07-30 09:32:00,40.31,2.81
